Date,Open,High,Low,Close,Adj Close,Volume,Month,Year,Percent Change,Trend,Rolling Mean,Bollinger High,Bollinger Low
2019-01-10,334.399994,345.390015,331.790009,344.970001,344.970001,6056400,1,2019,-0.6594508247581011,Slight Negative,317.4535719285712,366.5839876773614,268.323156179781
2019-01-09,335.5,343.5,331.470001,338.5299990000001,338.5299990000001,5432900,1,2019,-1.8668295739721288,Negative,319.57928692857115,369.6573569295418,269.5012169276005
2019-01-08,341.959991,344.01001,327.019989,335.350006,335.350006,7008500,1,2019,-0.9393533835682422,Slight Negative,322.2857165714283,371.2984252113209,273.2730079315357
2019-01-07,321.720001,336.73999,317.75,334.959991,334.959991,7551200,1,2019,-0.11630087759711973,Slight or No Change,325.0414298571426,372.0782867216437,278.0045729926415
2019-01-04,306.0,318.0,302.730011,317.690002,317.690002,7394100,1,2019,-5.155836357781606,Among Top Losers,326.51642935714256,370.9963967726242,282.0364619416609
2019-01-03,307.0,309.399994,297.380005,300.359985,300.359985,6965200,1,2019,-5.455008621895506,Among Top Losers,327.14857042857113,369.69496187526255,284.6021789818797
2019-01-02,306.100006,315.130005,298.799988,310.119995,310.119995,11658600,1,2019,3.2494375041335783,Among Top Gainers,328.7578560714283,366.264653396182,291.25105874667463
2018-12-31,337.790009,339.209991,325.26001,332.799988,332.799988,6302300,12,2018,7.3132959388832575,Bull Run,331.17785428571403,364.5338454230158,297.82186314841226
2018-12-28,323.100006,336.23999,318.410004,333.869995,333.869995,9939000,12,2018,0.3215165380354712,Slight or No Change,333.43571035714257,362.34222853283796,304.5291921814472
2018-12-27,319.839996,322.170013,301.5,316.130005,316.130005,8575100,12,2018,-5.31344243737747,Among Top Losers,331.20856799999973,360.31424481658115,302.1028911834183
2018-12-26,300.0,326.970001,294.089996,326.089996,326.089996,8163100,12,2018,3.1505997034352973,Among Top Gainers,329.78285428571405,357.6875336394493,301.8781749319788
2018-12-24,313.5,314.5,295.200012,295.390015,295.390015,5559900,12,2018,-9.414573086136624,Bear Drop,326.27999871428545,358.27629625692407,294.28370117164684
2018-12-21,317.399994,323.470001,312.440002,319.769989,319.769989,8016800,12,2018,8.253486157952894,Bull Run,325.2349983571426,357.04398342551855,293.4260132887667
2018-12-20,327.049988,330.290009,311.869995,315.380005,315.380005,9071900,12,2018,-1.3728567880083364,Negative,322.9578551428569,352.4552443110514,293.4604659746624
2018-12-19,337.600006,347.01001,329.73999,332.970001,332.970001,8274200,12,2018,5.577397336904721,Among Top Gainers,322.10071228571405,349.46286852270896,294.73855604871915
2018-12-18,350.540009,351.549988,333.690002,337.0299990000001,337.0299990000001,7100000,12,2018,1.2193284643681856,Positive,321.9935694285712,349.0890479379463,294.89809091919614
2018-12-17,362.0,365.700012,343.880005,348.420013,348.420013,7674000,12,2018,3.379525274840578,Among Top Gainers,322.92714135714266,352.7666960876568,293.08758662662854
2018-12-14,375.0,377.869995,364.329987,365.709991,365.709991,6337600,12,2018,4.962395199726943,Among Top Gainers,325.1235699285712,362.38290808958345,287.864231767559
2018-12-13,370.149994,377.440002,366.75,376.790009,376.790009,7365900,12,2018,3.0297280010597167,Among Top Gainers,329.3449989999998,375.34337996528916,283.34661803471045
2018-12-12,369.420013,371.910004,365.160004,366.600006,366.600006,5027000,12,2018,-2.7044249466816384,Negative,334.0764290714283,380.85219663027976,287.3006615125769
2018-12-11,369.910004,372.170013,360.230011,366.76001,366.76001,6308800,12,2018,0.043645389356594684,Slight or No Change,338.1221444285712,385.76203317810376,290.4822556790386
2018-12-10,360.0,365.980011,353.119995,365.149994,365.149994,6613500,12,2018,-0.43898351949549497,Slight or No Change,340.43285914285696,390.0575875280997,290.8081307576142
2018-12-07,369.0,379.48999,357.649994,357.970001,357.970001,11511200,12,2018,-1.9663133282154743,Negative,342.1542881428569,392.46559021700017,291.8429860687136
2018-12-06,356.01001,367.380005,350.76001,363.059998,363.059998,7842500,12,2018,1.42190602167247,Positive,345.50643049999974,394.5870784251998,296.42578257479965
2018-12-04,356.049988,368.679993,352.0,359.700012,359.700012,8461900,12,2018,-0.9254630139671872,Slight Negative,347.9071459285712,396.177950118141,299.6363417390014
2018-12-03,360.0,366.0,352.0,358.48999,358.48999,8306500,12,2018,-0.33639754229423113,Slight or No Change,352.4142869999998,390.20836998965115,314.6202040103484
2018-11-30,341.829987,351.600006,338.26001,350.480011,350.480011,5629100,11,2018,-2.2343661534315107,Negative,354.60785999999973,387.4852680065082,321.7304519934913
2018-11-29,347.0,347.5,339.549988,341.170013,341.170013,3080700,11,2018,-2.656356342102495,Negative,356.45000342857116,381.91337133271173,330.9866355244306
2018-11-28,345.98999,348.2799990000001,342.209991,347.869995,347.869995,4127600,11,2018,1.9638249977145692,Positive,357.5142887142855,379.79704008105034,335.23153734752066
2018-11-27,340.049988,346.959991,335.5,343.920013,343.920013,6358300,11,2018,-1.1354764874159429,Negative,358.0064325714283,378.57901033570886,337.4338548071478
2018-11-26,325.0,346.220001,325.0,346.0,346.0,7992100,11,2018,0.6047880092398206,Slight Positive,357.83357449999977,378.79021303463367,336.8769359653659
2018-11-23,334.350006,337.5,325.549988,325.829987,325.829987,4202600,11,2018,-5.829483526011559,Among Top Losers,354.9850027857141,381.4479109072596,328.52209466416855
2018-11-21,352.0,353.100006,337.399994,338.190002,338.190002,4686800,11,2018,3.79339394565914,Among Top Gainers,352.2278594285712,376.88623854937265,327.56948030776977
2018-11-20,341.75,349.799988,333.549988,347.48999,347.48999,8004700,11,2018,2.7499299047876624,Positive,350.8628582857141,374.172938731626,327.55277783980216
2018-11-19,356.339996,366.75,352.880005,353.470001,353.470001,9708900,11,2018,1.7209160471068463,Positive,349.91357192857123,371.44981151218406,328.3773323449584
2018-11-16,345.190002,355.700012,345.119995,354.309998,354.309998,7206200,11,2018,0.23764308077731666,Slight or No Change,349.13928649999974,369.03260198940484,329.24597101059464
2018-11-15,342.329987,348.579987,339.040009,348.440002,348.440002,4625700,11,2018,-1.6567401521647152,Negative,348.45857228571407,367.69146300986574,329.2256815615624
2018-11-14,342.700012,347.109985,337.149994,344.0,344.0,5040300,11,2018,-1.2742515137512789,Negative,347.09714385714267,364.4878282691596,329.70645944512574
2018-11-13,333.160004,344.700012,332.200012,338.730011,338.730011,5448600,11,2018,-1.5319735465116335,Negative,345.5992866428569,361.8916468022039,329.30692648350987
2018-11-12,348.369995,349.7799990000001,330.339996,331.2799990000001,331.2799990000001,6941500,11,2018,-2.199395317233921,Negative,343.65571585714264,359.815213855305,327.4962178589803
2018-11-09,349.0,354.0,345.230011,350.51001,350.51001,5098800,11,2018,5.8047606429750145,Among Top Gainers,343.6578586428569,359.8212622283031,327.49445505741073
2018-11-08,348.5,357.579987,348.440002,351.399994,351.399994,7090700,11,2018,0.2539111507828151,Slight or No Change,344.3885715714284,360.98659605846103,327.7905470843957
2018-11-07,343.339996,351.179993,340.799988,348.160004,348.160004,7374500,11,2018,-0.9220233509736442,Slight Negative,344.40928649999984,361.02674016769043,327.79183283230924
2018-11-06,339.070007,348.799988,336.089996,341.059998,341.059998,6762900,11,2018,-2.039293979327972,Negative,344.2049997142855,360.9184058710207,327.49159355755035
2018-11-05,340.5,343.959991,330.140015,341.399994,341.399994,7831000,11,2018,0.09968803201598764,Slight or No Change,343.8764278571427,360.6186629890309,327.1341927252545
2018-11-02,343.73999,349.200012,340.910004,346.410004,346.410004,7808000,11,2018,1.4674897738867545,Positive,345.3464290714284,358.4903103787537,332.20254776410314
2018-11-01,338.26001,347.839996,334.730011,344.2799990000001,344.2799990000001,8000100,11,2018,-0.6148797596503552,Slight Negative,345.7814288571427,358.292948825027,333.26990888925843
2018-10-31,332.540009,342.0,329.100006,337.320007,337.320007,7624300,10,2018,-2.021607999365671,Negative,345.0550014999999,358.29872458204056,331.8112784179592
2018-10-30,328.390015,337.899994,322.26001,329.899994,329.899994,9126700,10,2018,-2.1996954956780783,Negative,343.3714295714285,357.9339514059546,328.8089077369024
2018-10-29,337.470001,347.160004,326.5,334.850006,334.850006,14486000,10,2018,1.5004583479925726,Positive,341.98143014285705,355.7390114345898,328.2238488511243
2018-10-26,308.25,339.899994,306.649994,330.899994,330.899994,27425500,10,2018,-1.1796362339022926,Negative,340.72857242857134,355.1319997126855,326.32514514445717
2018-10-25,317.220001,321.0,301.01001,314.859985,314.859985,20840700,10,2018,-4.847388724945102,Among Top Losers,338.6471427857142,358.43112634778345,318.86315922364497
2018-10-24,301.049988,304.440002,285.730011,288.5,288.5,20058300,10,2018,-8.371970480783709,Bear Drop,335.0592848571428,368.3717008255058,301.74686888877983
2018-10-23,263.869995,297.929993,262.100006,294.140015,294.140015,19027800,10,2018,1.9549445407279096,Positive,332.40642885714277,372.28376790893407,292.5290898053515
2018-10-22,260.679993,261.859985,252.589996,260.950012,260.950012,5600300,10,2018,-11.283742880070223,Bear Drop,326.0092861428571,379.71363011036436,272.3049421753498
2018-10-19,267.390015,269.660004,253.5,260.0,260.0,9375500,10,2018,-0.3640589983954557,Slight or No Change,319.4807151428571,381.4716208891788,257.4898093965354
2018-10-18,269.290009,271.0,263.0,263.910004,263.910004,5421200,10,2018,1.5038476923076916,Positive,313.4628579999999,379.67448409471604,247.25123190528382
2018-10-17,282.399994,282.700012,265.799988,271.77999900000003,271.77999900000003,8655500,10,2018,2.9820752835121755,Positive,308.51428664285714,376.18078722283644,240.84778606287784
2018-10-16,265.700012,277.380005,262.23999,276.589996,276.589996,9526400,10,2018,1.769812722679398,Positive,303.8850010714285,370.72262595085704,237.04737619200003
2018-10-15,259.059998,263.27999900000003,254.539993,259.589996,259.589996,6200000,10,2018,-6.1462815885792175,Among Top Losers,297.6835719285713,363.62966832172475,231.7374755354179
2018-10-12,261.0,261.98999,252.00999500000003,258.77999900000003,258.77999900000003,7201400,10,2018,-0.3120293587892897,Slight or No Change,291.57642907142844,354.70995071066545,228.44290743219142
2018-10-11,257.52999900000003,262.25,249.02999900000003,252.229996,252.229996,8167700,10,2018,-2.5311086735107517,Negative,285.49857114285703,345.99011391626425,225.0070283694498
2018-10-10,264.609985,265.51001,247.770004,256.880005,256.880005,12815300,10,2018,1.8435590824812165,Positive,280.2828576428571,336.7402522311925,223.8254630545217
2018-10-09,255.25,266.769989,253.300003,262.799988,262.799988,12060600,10,2018,2.3045713503470293,Positive,275.13642778571426,322.5833965607764,227.68945901065212
2018-10-08,264.519989,267.76001,249.0,250.559998,250.559998,13472700,10,2018,-4.657530654072928,Among Top Losers,269.3978566428571,305.98216202403177,232.81355126168245
2018-10-05,274.649994,274.880005,260.0,261.950012,261.950012,17944500,10,2018,4.545822992862568,Among Top Gainers,265.6185728571428,291.2703265697284,239.96681914455718
2018-10-04,293.950012,294.0,277.670013,281.829987,281.829987,9814200,10,2018,7.589224695282692,Bull Run,265.1421433571428,289.1588873379896,241.125399376296
2018-10-03,303.329987,304.600006,291.570007,294.799988,294.799988,7995000,10,2018,4.602065641794173,Among Top Gainers,265.1892842857142,289.4525395019662,240.9260290694622
2018-10-02,313.950012,316.839996,299.149994,301.019989,301.019989,11743500,10,2018,2.1099054454507105,Positive,268.05142549999994,298.7583532458907,237.3444977541092
2018-10-01,305.769989,311.440002,301.049988,310.700012,310.700012,21777600,10,2018,3.2157409320747727,Among Top Gainers,271.6728549285714,309.4370832204029,233.90862663673985
2018-09-28,270.26001,278.0,260.559998,264.769989,264.769989,33649700,9,2018,-14.782755463813755,Bear Drop,271.7342824285714,309.44687949481244,234.02168536233037
2018-09-27,312.899994,314.959991,306.910004,307.519989,307.519989,8509100,9,2018,16.146089729225313,Bull Run,274.28713885714285,316.57427299215266,232.00000472213304
2018-09-26,301.910004,313.890015,301.109985,309.579987,309.579987,7843200,9,2018,0.6698745036700648,Slight Positive,276.64356678571426,322.9675064722095,230.31962709921905
2018-09-25,300.0,304.600006,296.5,300.98999,300.98999,4481700,9,2018,-2.7747261970135217,Negative,279.60070921428564,326.5169926897548,232.68442573881651
2018-09-24,298.480011,303.0,293.579987,299.679993,299.679993,4843000,9,2018,-0.4352294240748567,Slight or No Change,282.5221373571428,328.9445677752237,236.09970693906195
2018-09-21,297.700012,300.579987,295.369995,299.100006,299.100006,5050500,9,2018,-0.19353544232098008,Slight or No Change,285.86999521428567,329.56186884258227,242.17812158598903
2018-09-20,303.559998,305.980011,293.329987,298.329987,298.329987,7349400,9,2018,-0.25744533084361976,Slight or No Change,288.83070821428566,329.5786945953399,248.08272183323143
2018-09-19,280.51001,300.0,280.5,299.019989,299.019989,8294900,9,2018,0.23128818089614975,Slight or No Change,291.41785114285716,329.56256147058383,253.2731408151305
2018-09-18,296.690002,302.640015,275.5,284.959991,284.959991,16547500,9,2018,-4.702026124414049,Among Top Losers,293.8749935,324.3412453143539,263.40874168564613
2018-09-17,290.040009,300.869995,288.130005,294.839996,294.839996,6887600,9,2018,3.4671551488082435,Among Top Gainers,296.22427807142856,320.5368862461355,271.9116698967216
2018-09-14,288.76001,297.329987,286.519989,295.200012,295.200012,6765600,9,2018,0.12210555042879713,Slight or No Change,297.17927985714283,320.064744411818,274.29381530246764
2018-09-13,288.019989,295.0,285.179993,289.459991,289.459991,6340300,9,2018,-1.9444514792228416,Negative,296.7978515,320.02952185986993,273.56618114013
2018-09-12,281.440002,292.5,278.649994,290.540009,290.540009,10015400,9,2018,0.3731147770263066,Slight or No Change,296.04928149999995,319.37010942509534,272.72845357490456
2018-09-11,279.470001,282.0,273.549988,279.440002,279.440002,9170000,9,2018,-3.8204745150950963,Among Top Losers,293.8164236428571,317.08061468995345,270.55223259576076
2018-09-10,273.26001,286.0299990000001,271.0,285.5,285.5,14283500,9,2018,2.1686222289677866,Positive,295.29713871428567,312.4278192299655,278.1664581986058
2018-09-07,260.100006,268.350006,252.25,263.23999,263.23999,22491900,9,2018,-7.7968511383537775,Bear Drop,292.1342816428571,314.9509901302544,269.3175731554598
2018-09-06,284.799988,291.170013,278.880005,280.950012,280.950012,7480800,9,2018,6.727709570267049,Among Top Gainers,290.0892834285714,311.24179998685264,268.9367668702901
2018-09-05,285.049988,286.7799990000001,277.179993,280.73999,280.73999,7720800,9,2018,-0.07475422353783179,Slight or No Change,288.6428548571428,309.34913643632257,267.9365732779631
2018-09-04,296.940002,298.190002,288.0,288.950012,288.950012,8350500,9,2018,2.9244219891865217,Positive,287.8764276428571,307.59358138031774,268.15927390539645
2018-08-31,302.0,305.309998,298.600006,301.660004,301.660004,5375100,8,2018,4.398681942259275,Among Top Gainers,288.05928464285705,308.2662152505365,267.8523540351776
2018-08-30,302.26001,304.600006,297.720001,303.149994,303.149994,7216700,8,2018,0.4939302460527539,Slight or No Change,288.40357085714277,309.50860390562156,267.298537808664
2018-08-29,310.269989,311.850006,303.690002,305.01001,305.01001,7447400,8,2018,0.6135629347893135,Slight Positive,288.8314294999999,311.07570599456864,266.58715300543116
2018-08-28,318.410004,318.880005,311.190002,311.859985,311.859985,7649100,8,2018,2.2458197355555543,Positive,290.752857642857,316.0009521411639,265.5047631445501
2018-08-27,318.0,322.440002,308.809998,319.269989,319.269989,13079300,8,2018,2.376067580456032,Positive,292.497857142857,321.98400592054725,263.0117083651668
2018-08-24,320.700012,323.850006,319.399994,322.820007,322.820007,3602600,8,2018,1.1119172243902795,Positive,294.47071392857123,328.13556886518313,260.8058589919593
2018-08-23,319.140015,327.320007,318.100006,320.100006,320.100006,5147300,8,2018,-0.8425751009911719,Slight Negative,296.65928642857125,332.8127770006488,260.5057958564937
2018-08-22,320.869995,323.880005,314.670013,321.640015,321.640015,5946000,8,2018,0.4811024589609136,Slight or No Change,298.88071542857125,337.1731053142319,260.5883255429106
2018-08-21,310.609985,324.790009,309.0,321.899994,321.899994,13172200,8,2018,0.08082918414240581,Slight or No Change,301.9135719999998,340.29894153593057,263.52820246406907
2018-08-20,291.700012,308.5,288.200012,308.440002,308.440002,17402300,8,2018,-4.181420394807467,Among Top Losers,303.5521435714284,340.8627691540953,266.24151798876153
2018-08-17,323.5,326.769989,303.5299990000001,305.5,305.5,18958600,8,2018,-0.9531844056984484,Slight Negative,306.57071571428554,335.79361805847896,277.3478133700921
2018-08-16,339.910004,342.2799990000001,333.820007,335.450012,335.450012,6064000,8,2018,9.803604582651392,Bull Run,310.46357285714265,339.5039222429752,281.4232234713101
2018-08-15,341.910004,344.48999,332.140015,338.690002,338.690002,9101300,8,2018,0.9658637305399732,Slight Positive,314.60285942857126,341.8579471301759,287.34777172696664
2018-08-14,358.450012,359.200012,347.100006,347.640015,347.640015,6986400,8,2018,2.6425382937639963,Positive,318.79500249999984,347.08785316470977,290.5021518352899
2018-08-13,361.130005,363.190002,349.019989,356.410004,356.410004,10463900,8,2018,2.522721384648441,Positive,322.7057167857141,355.5631997315785,289.84823383984974
2018-08-10,354.0,360.0,346.0,355.48999,355.48999,11552000,8,2018,-0.2581336072710383,Slight or No Change,326.4442879285712,361.5505073243162,291.33806853282624
2018-08-09,365.549988,367.01001,345.730011,352.450012,352.450012,17183800,8,2018,-0.8551515051098857,Slight Negative,329.8328594999998,365.18413911077045,294.4815798892292
2018-08-08,369.089996,382.640015,367.119995,370.339996,370.339996,24571200,8,2018,5.075892577923913,Among Top Gainers,334.01000314285693,373.75957164110656,294.2604346446073
2018-08-07,343.839996,387.459991,339.149994,379.570007,379.570007,30875800,8,2018,2.4923073661209383,Positive,338.31714728571404,383.83575447519615,292.79854009623193
2018-08-06,345.459991,354.980011,341.820007,341.98999,341.98999,8564300,8,2018,-9.900681378125851,Bear Drop,339.68643178571403,384.34202307146563,295.03084049996244
2018-08-03,347.809998,355.0,342.5299990000001,348.170013,348.170013,13656500,8,2018,1.8070771603578173,Positive,341.6914322857141,385.06089568176793,298.32196888966024
2018-08-02,328.440002,349.98999,323.160004,349.540009,349.540009,23215000,8,2018,0.3934847772200323,Slight or No Change,343.6842889999998,385.62526872335394,301.7433092766457
2018-08-01,297.98999,303.0,293.0,300.839996,300.839996,10129400,8,2018,-13.932600488088909,Bear Drop,342.1800034285712,388.7427698954192,295.61723696172317
2018-07-31,292.25,298.320007,289.070007,298.140015,298.140015,5076900,7,2018,-0.8974807325818457,Slight Negative,341.4442900714283,390.55907404271386,292.3295061001428
2018-07-30,295.899994,296.100006,286.130005,290.170013,290.170013,6814100,7,2018,-2.6732412957046425,Negative,340.3492909999997,393.43883710612926,287.25974489387016
2018-07-27,307.25,307.690002,295.339996,297.179993,297.179993,5703300,7,2018,2.41581820517065,Positive,337.61571821428544,395.5150902484756,279.7163461800953
2018-07-26,304.850006,310.700012,303.640015,306.649994,306.649994,4630500,7,2018,3.1866213147127898,Among Top Gainers,335.3271462142854,395.5306275642321,275.1236648643387
2018-07-25,296.73999,309.619995,294.5,308.73999,308.73999,7075400,7,2018,0.6815574892853116,Slight Positive,332.5485729999997,393.88415901146504,271.21298698853434
2018-07-24,304.420013,307.720001,292.549988,297.429993,297.429993,9590800,7,2018,-3.663275690330869,Among Top Losers,328.33571507142824,390.70471187354303,265.96671826931345
2018-07-23,301.839996,305.5,292.859985,303.200012,303.200012,10992900,7,2018,1.9399586913885882,Positive,324.6007166428568,386.22312556181754,262.9783077238961
2018-07-20,321.230011,323.23999,311.709991,313.579987,313.579987,5162200,7,2018,3.4234744687279277,Among Top Gainers,321.824286285714,381.5138613985733,262.1347111728547
2018-07-19,316.329987,323.540009,314.01001,320.230011,320.230011,5915300,7,2018,2.1206787026239566,Positive,318.24500164285683,371.01054168146965,265.479461604244
2018-07-18,325.0,325.5,316.25,323.850006,323.850006,5624200,7,2018,1.1304358978396989,Positive,314.2650015714282,353.86900830121016,274.6609948416462
2018-07-17,308.809998,324.73999,308.5,322.690002,322.690002,6996200,7,2018,-0.3581917488060915,Slight or No Change,312.8864309999996,349.56906423235046,276.2037977676488
2018-07-16,311.709991,315.160004,306.25,310.100006,310.100006,7818700,7,2018,-3.9015761015118167,Among Top Losers,310.1671447857139,340.7137568255224,279.6205327459054
2018-07-13,315.579987,319.579987,309.25,318.869995,318.869995,5869800,7,2018,2.8281163593399046,Positive,307.9764294999996,329.39452605438544,286.55833294561376
